54,Academic_Building,Enterprise_Centre_Enterprise_Centre___L3_Elect,Meter_M0038,GUI_NO.M0038.xlsx
55,Academic_Building,Enterprise_Centre_Enterprise_Centre___L3_Elect,Meter_M0039,GUI_NO.M0039.xlsx
56,Academic_Building,Enterprise_Centre_Enterprise_Centre___L3_Elect,Meter_M0040,GUI_NO.M0040.xlsx
57,Academic_Building,Enterprise_Centre_Enterprise_Centre___L3_Elect,Meter_M0041,GUI_NO.M0041.xlsx
58,Academic_Building,Enterprise_Centre_Enterprise_Centre___L3_Elect,Meter_M0042,GUI_NO.M0042.xlsx
59,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_D0408,GUI_NO.D0408.xlsx
60,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0043,GUI_NO.M0043.xlsx
61,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0044,GUI_NO.M0044.xlsx
62,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0045,GUI_NO.M0045.xlsx
63,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0046,GUI_NO.M0046.xlsx
64,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0047,GUI_NO.M0047.xlsx
65,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0048,GUI_NO.M0048.xlsx
66,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0049,GUI_NO.M0049.xlsx
67,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0050,GUI_NO.M0050.xlsx
68,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0051,GUI_NO.M0051.xlsx
69,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0052,GUI_NO.M0052.xlsx
70,Academic_Building,Enterprise_Centre_Lab_L3_Elect,Meter_M0503,GUI_NO.M0503.xlsx
71,Academic_Building,G_F_Canteen_Lift_13_15_Elect,Meter_M0528,GUI_NO.M0528.xlsx
72,Academic_Building,Indoor_Carpark_Elect,Meter_D0601,GUI_NO.D0601.xlsx
73,Academic_Building,Indoor_Carpark_Elect,Meter_D0602,GUI_NO.D0602.xlsx
74,Academic_Building,Indoor_Carpark_Elect,Meter_D0603,GUI_NO.D0603.xlsx
75,Academic_Building,Indoor_Carpark_Elect,Meter_D0604,GUI_NO.D0604.xlsx
76,Academic_Building,Indoor_Carpark_Elect,Meter_D0876,GUI_NO.D0876.xlsx
77,Academic_Building,Indoor_Carpark_Elect,Meter_D0877,GUI_NO.D0877.xlsx
78,Academic_Building,Indoor_Carpark_Elect,Meter_D0878,GUI_NO.D0878.xlsx
79,Academic_Building,Indoor_Carpark_Elect,Meter_M0564,GUI_NO.M0564.xlsx
80,Academic_Building,Indoor_Carpark_Elect,Meter_M0565,GUI_NO.M0565.xlsx
81,Academic_Building,Indoor_Carpark_Elect,Meter_M0566,GUI_NO.M0566.xlsx
82,Academic_Building,Indoor_Carpark_Elect,Meter_M0567,GUI_NO.M0567.xlsx
83,Academic_Building,Indoor_Carpark_Elect,Meter_M0568,GUI_NO.M0568.xlsx
84,Academic_Building,Indoor_Carpark_Elect,Meter_M0569,GUI_NO.M0569.xlsx
85,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0098,GUI_NO.M0098.xlsx
86,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0099,GUI_NO.M0099.xlsx
87,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0100,GUI_NO.M0100.xlsx
88,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0101,GUI_NO.M0101.xlsx
89,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0103,GUI_NO.M0103.xlsx
90,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0104,GUI_NO.M0104.xlsx
91,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0105,GUI_NO.M0105.xlsx
92,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0106,GUI_NO.M0106.xlsx
93,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0107,GUI_NO.M0107.xlsx
94,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0108,GUI_NO.M0108.xlsx
95,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0109,GUI_NO.M0109.xlsx
96,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0110,GUI_NO.M0110.xlsx
97,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0111,GUI_NO.M0111.xlsx
98,Academic_Building,Indoor_Carpark_Switch_Board_2_Elect,Meter_M0102,GUI_NO.M0102.xlsx
99,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2113_Elect,Meter_H0080,GUI_NO.H0080.xlsx
100,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2113_Elect,Meter_H0081,GUI_NO.H0081.xlsx
101,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2113_Elect,Meter_H0082,GUI_NO.H0082.xlsx
102,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2113_Elect,Meter_H0083,GUI_NO.H0083.xlsx
103,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2113_Elect,Meter_H0084,GUI_NO.H0084.xlsx
104,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2113_Elect,Meter_H0085,GUI_NO.H0085.xlsx
105,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0066,GUI_NO.H0066.xlsx
106,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0067,GUI_NO.H0067.xlsx
107,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0068,GUI_NO.H0068.xlsx
108,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0069,GUI_NO.H0069.xlsx
109,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0070,GUI_NO.H0070.xlsx
110,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0071,GUI_NO.H0071.xlsx
111,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0072,GUI_NO.H0072.xlsx
112,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0073,GUI_NO.H0073.xlsx
113,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0074,GUI_NO.H0074.xlsx
114,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0075,GUI_NO.H0075.xlsx
115,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0076,GUI_NO.H0076.xlsx
116,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0077,GUI_NO.H0077.xlsx
117,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0078,GUI_NO.H0078.xlsx
118,Academic_Building,Information_Technology_Services_Centre_Data_Centre_RM2124_Elect,Meter_H0079,GUI_NO.H0079.xlsx
